Ticker,ISIN,CUSIP,Name,Global Broad Category Group,Global Category,Morningstar Category,Domicile,Exchange,Exchange Country,SecId,Investment Type,Figi
QCD,CA00848G1000,00848G100,AGFiQ Enhanced Core Canadian,Equity,Canadian Equity Large Cap,Canada Fund Canadian Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7A,Exchange-Traded Fund,BBG00FS1RB72
QEM,CA00850F1071,00850F107,AGFiQ Enhanced Core Emerging Mkts Eq ETF,Equity,Emerging Markets Equity,Canada Fund Emerging Markets Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7B,Exchange-Traded Fund,BBG00FS1RFK8
QIE,CA00851M1014,00851M101,AGFiQ Enhanced Core International Eq ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7D,Exchange-Traded Fund,BBG00FS1RN03
QUS,CA00850E1007,00850E100,AGFiQ Enhanced Core US Equity ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7G,Exchange-Traded Fund,BBG00FS1RVJ5
QEF,CA00851P1045,00851P104,AGFiQ Enhanced Global ESG Factors ETF,Equity,Global Equity Large Cap,Canada Fund Global Equity,Canada,AEQUITAS NEO EXCHANGE,Canada,F000010436,Exchange-Traded Fund,BBG00K0D7437
QIF,CA00851N1096,00851N109,AGFiQ Enhanced Global Infrastructure ETF,Equity,Other Sector Equity,Canada Fund Global Infrastructure Equity,Canada,AEQUITAS NEO EXCHANGE,Canada,F000010435,Exchange-Traded Fund,BBG00K0D7801
QGL,CA00110J1057,00110J105,AGFiQ Global Equity Rotation ETF,Equity,Global Equity,Canada Fund Global Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7C,Exchange-Traded Fund,BBG00FS1RHW1
QMA,CA00111B1013,00111B101,AGFiQ Multi-Asset Allocation ETF,Allocation,Aggressive Allocation,Canada Fund Global Equity Balanced,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7E,Exchange-Traded Fund,BBG00FS1RPT7
QMY,CA00111A1030,00111A103,AGFiQ Multi-Asset Income Allocation ETF,Allocation,Cautious Allocation,Canada Fund Global Fixed Income Balanced,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YE7F,Exchange-Traded Fund,BBG00FS1RS20
HGD,CA08661H1055,08661H105,BetaPro Cdn Gold Miners -2x DlyBear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHM,Exchange-Traded Fund,
HGU,CA08660K1093,08660K109,BetaPro Cdn Gold Miners 2x DlyBull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHL,Exchange-Traded Fund,
HOD,CA08662G1063,08662G106,BetaPro Crude Oil -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06OMI,Exchange-Traded Fund,
HOU,CA08663A1084,08663A108,BetaPro Crude Oil 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06OMH,Exchange-Traded Fund,
HBD,CA08661J1012,08661J101,BetaPro Gold Bullion -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06P0T,Exchange-Traded Fund,
HBU,CA08660N1033,08660N103,BetaPro Gold Bullion 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06P0S,Exchange-Traded Fund,
HQD,CA08662E1016,08662E101,BetaPro NASDAQ-100‘ -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06UU3,Exchange-Traded Fund,BBG000BD1ZS9
HQU,CA08661G1072,08661G107,BetaPro NASDAQ-100‘ 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06UU2,Exchange-Traded Fund,BBG000BD4VN0
HND,CA08661D1042,08661D104,BetaPro Natural Gas -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06OMG,Exchange-Traded Fund,
HNU,CA08661L1067,08661L106,BetaPro Natural Gas 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06OME,Exchange-Traded Fund,
HUV,CA08662V1114,08662V111,BetaPro S&P 500 VIX ST Futures ETF,Alternative,Other Alternative,Canada Fund Alternative Strategies,Canada,TORONTO STOCK EXCHANGE,Canada,F00000LNES,Exchange-Traded Fund,BBG001BK94X6
HSD,CA08661F1099,08661F109,BetaPro S&P 500‘ -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06UU1,Exchange-Traded Fund,BBG000BBG987
HSU,CA08662D1033,08662D103,BetaPro S&P 500‘ 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06UU0,Exchange-Traded Fund,BBG000BCGYS8
HIU,CA08662B1076,08662B107,BetaPro S&P 500‘ Daily Inverse ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,F000005QOY,Exchange-Traded Fund,BBG000Q9B1V2
HXD,CA08662A1093,08662A109,BetaPro S&P/TSX 60 -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHG,Exchange-Traded Fund,BBG000QPGTM0
HXU,CA08661E2015,08661E201,BetaPro S&P/TSX 60 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHF,Exchange-Traded Fund,BBG000QPHCL7
HIX,CA08661X1006,08661X100,BetaPro S&P/TSX 60 Daily Inverse ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,F000002L3F,Exchange-Traded Fund,BBG000BZS222
HED,CA08663H1038,08663H103,BetaPro S&P/TSX Cap Engy -2xDlyBear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHK,Exchange-Traded Fund,BBG000BGSBV2
HEU,CA08662R1029,08662R102,BetaPro S&P/TSX Cap Engy 2xDlyBull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHJ,Exchange-Traded Fund,
HFD,CA08661W1023,08661W102,BetaPro S&P/TSX Cap Fncl -2xDlyBear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHI,Exchange-Traded Fund,
HFU,CA08661C1068,08661C106,BetaPro S&P/TSX Cap Fncl 2xDlyBull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,FOUSA06JHH,Exchange-Traded Fund,BBG000RGPNP9
HZD,CA08661T1093,08661T109,BetaPro Silver -2x Daily Bear ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,F000003VFR,Exchange-Traded Fund,BBG000N5Z2Y2
HZU,CA08662K1075,08662K107,BetaPro Silver 2x Daily Bull ETF,Alternative,Trading Tools,Canada Fund Passive Inverse/Leveraged,Canada,TORONTO STOCK EXCHANGE,Canada,F000003VFS,Exchange-Traded Fund,
HBLK,CA09369T1021,09369T102,Blockchain Technologies ETF,Equity,Technology Sector Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F0000103OQ,Exchange-Traded Fund,
ZAG,CA05590C1086,05590C108,BMO Aggregate Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNR,Exchange-Traded Fund,BBG000Q7M9B9
ZWC,CA05591D1050,05591D105,BMO CA High Dividend Covered Call ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Dividend & Income Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YJQA,Exchange-Traded Fund,BBG00FXWSBW9
ZDV,CA05590R1055,05590R105,BMO Canadian Dividend ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Dividend & Income Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000NAHZ,Exchange-Traded Fund,BBG00272GD43
ZCH,CA05575H1064,05575H106,BMO China Equity ETF,Equity,Greater China Equity,Canada Fund Greater China Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNS,Exchange-Traded Fund,
ZCPB,CA0556561029,055656102,BMO Core Plus Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000010KS3,Exchange-Traded Fund,BBG00KY6WYR5
ZCB,CA05585M1032,05585M103,BMO Corporate Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F0000102KY,Exchange-Traded Fund,BBG00K66LKD3
ZWB,CA05560U1049,05560U104,BMO Covered Call Canadian Banks ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000LYRJ,Exchange-Traded Fund,
ZWA,CA05573X1033,05573X103,BMO Covered Call DJIA Hedged to CAD ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000NAI2,Exchange-Traded Fund,BBG00272G4B5
ZWU,CA05590N1042,05590N104,BMO Covered Call Utilities ETF,Equity,Other Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000NAI1,Exchange-Traded Fund,
ZDB,CA05590X1024,05590X102,BMO Discount Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000SJAT,Exchange-Traded Fund,BBG005ZVJH12
ZDJ,CA05560D1024,05560D102,BMO Dow Jones Ind Avg Hdgd to CAD ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000002Y34,Exchange-Traded Fund,BBG000JNZ768
ZEF,CA05560F1071,05560F107,BMO Emerging Markets Bd Hdgd to CAD ETF,Fixed Income,High Yield Fixed Income,Canada Fund High Yield Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR61,Exchange-Traded Fund,BBG000QYJ8F2
ZUB,CA05560J1093,05560J109,BMO Eq Weight US Banks Hedged to CAD ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR63,Exchange-Traded Fund,BBG000QYJNB3
ZUH,CA05560R1010,05560R101,BMO Eq Wght US HlthCare Hdgd to CAD ETF,Equity,Other Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR64,Exchange-Traded Fund,BBG000QYJW69
ZEB,CA0556851016,055685101,BMO Equal Weight Banks ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FGA,Exchange-Traded Fund,
ZMT,CA05584E1025,05584E102,BMO Equal Weight Glbl BM Hdgd to CAD ETF,Equity,Natural Resources Sector Equity,Canada Fund Natural Resources Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FGI,Exchange-Traded Fund,BBG000PQLDN7
ZGD,CA0556951006,055695100,BMO Equal Weight Global Gold ETF,Equity,Precious Metals Sector Equity,Canada Fund Precious Metals Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000P78W,Exchange-Traded Fund,BBG003MVLTX7
ZIN,CA05584D1042,05584D104,BMO Equal Weight Industrials ETF,Equity,Other Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000P78U,Exchange-Traded Fund,BBG003MVLVX2
ZEO,CA05585A1093,05585A109,BMO Equal Weight Oil & Gas ETF,Equity,Energy Sector Equity,Canada Fund Energy Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FGD,Exchange-Traded Fund,
ZRE,CA05560G1054,05560G105,BMO Equal Weight REITs ETF,Equity,Real Estate Sector Equity,Canada Fund Real Estate Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR62,Exchange-Traded Fund,
ZBK,CA05590V1067,05590V106,BMO Equal Weight US Banks ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000SJAS,Exchange-Traded Fund,BBG005ZVJFR8
ZUT,CA05590D1069,05590D106,BMO Equal Weight Utilities ETF,Equity,Other Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNT,Exchange-Traded Fund,BBG000Q7LWX5
ZWE,CA05580X1042,05580X104,BMO Euro Hi Div Cov Call Hdgd to CAD ETF,Equity,Europe Equity Large Cap,Canada Fund European Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000W8WW,Exchange-Traded Fund,BBG009YVSSH4
ZWP,CA05585L1058,05585L105,BMO Europe High Dividend Cov Call ETF,Equity,Europe Equity Large Cap,Canada Fund European Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F0000102L2,Exchange-Traded Fund,BBG00K66PQD6
ZFH,CA05579G1046,05579G104,BMO Floating Rate High Yield ETF,Fixed Income,Canada Fixed Income,Canada Fund Floating Rate Loans,Canada,TORONTO STOCK EXCHANGE,Canada,F00000SJAX,Exchange-Traded Fund,BBG005ZVJQG6
BANK,CA05583Q1063,05583Q106,BMO Global Banks Hedged to CAD ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YTTE,Exchange-Traded Fund,BBG00GCTWX18
COMM,,05585R102,BMO Global Communications ETF,Equity,Communications Sector Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F0000102L0,Exchange-Traded Fund,BBG00KT2CS40
DISC,CA05584F1099,05584F109,BMO Global Consumer Discrt H CAD ETF,Equity,Global Equity,Canada Fund Global Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YTTF,Exchange-Traded Fund,BBG00GCTWZC1
STPL,CA09659R1055,09659R105,BMO Global Consumer Staples H CAD ETF,Equity,Other Sector Equity,Canada Fund Sector Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YTTG,Exchange-Traded Fund,BBG00GCTX0V6
ZGI,CA05590G1090,05590G109,BMO Global Infrastructure ETF,Equity,Other Sector Equity,Canada Fund Global Infrastructure Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNU,Exchange-Traded Fund,BBG000Q0ZB98
INSR,CA09659P1099,09659P109,BMO Global Insurance Hedged CAD ETF,Equity,Financials Sector Equity,Canada Fund Financial Services Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000YTTH,Exchange-Traded Fund,BBG00GCTWY98
ZMSB,CA05585W1014,05585W101,BMO Global Multi-Sector Bond ETF,Fixed Income,Global Fixed Income,Canada Fund Global Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000010KS2,Exchange-Traded Fund,BBG00KY6NJN2
ZGSB,CA09660D1033,09660D103,BMO Global Strategic Bond ETF,Fixed Income,High Yield Fixed Income,Canada Fund High Yield Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000UJ9S,Exchange-Traded Fund,BBG00KY6TQ96
ZGB,CA09660R1029,09660R102,BMO Government Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Short Term Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F0000102KX,Exchange-Traded Fund,BBG00K66MCS4
ZJK,CA05584J1012,05584J101,BMO High Yield US Corporate Bond ETF,Fixed Income,High Yield Fixed Income,Canada Fund High Yield Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZLOP,Exchange-Traded Fund,BBG00HVYVW35
ZHY,CA05590B1004,05590B100,BMO High Yld US Corp Bd Hdgd to CAD ETF,Fixed Income,High Yield Fixed Income,Canada Fund High Yield Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FG9,Exchange-Traded Fund,BBG000PQK261
ZID,CA05575G1081,05575G108,BMO India Equity ETF,Alternative,India Equity,Canada Fund Geographic Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNV,Exchange-Traded Fund,
ZDH,CA05581A1030,05581A103,BMO International Div Hdgd to CAD ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000W8X0,Exchange-Traded Fund,BBG009YVSXP4
ZDI,CA09658Q1081,09658Q108,BMO International Dividend ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000UJ9R,Exchange-Traded Fund,BBG007HXFT58
ZJN,CA05571X1050,05571X105,BMO Junior Gas ETF,Equity,Energy Sector Equity,Canada Fund Energy Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR65,Exchange-Traded Fund,
ZJG,CA05571L1013,05571L101,BMO Junior Gold ETF,Equity,Precious Metals Sector Equity,Canada Fund Precious Metals Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNW,Exchange-Traded Fund,
ZJO,CA05570F1053,05570F105,BMO Junior Oil ETF,Equity,Energy Sector Equity,Canada Fund Energy Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR66,Exchange-Traded Fund,BBG000QYK9M0
ZPR,CA05581T1021,05581T102,BMO Laddered Preferred Share ETF,Fixed Income,Canada Fixed Income,Canada Fund Preferred Share Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000P78X,Exchange-Traded Fund,
ZLC,CA05571J1066,05571J106,BMO Long Corporate Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Long Term Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNX,Exchange-Traded Fund,BBG000Q7N4Z3
ZFL,CA05590K1003,05590K100,BMO Long Federal Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Long Term Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR67,Exchange-Traded Fund,BBG000QYKLR8
ZPL,CA05577K1075,05577K107,BMO Long Provincial Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Long Term Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGG,Exchange-Traded Fund,BBG004CY2BD2
ZTL,CA05582Y1007,05582Y100,BMO Long-Term US Treasury Bond ETF,Fixed Income,Global Fixed Income,Canada Fund Global Fixed Income,Canada,AEQUITAS NEO EXCHANGE,Canada,F00000YMVG,Exchange-Traded Fund,BBG00FYJ4TX3
ZTL.U,CA05582Y2096,05582Y209,BMO Long-Term US Treasury Bond ETF USD,Fixed Income,Global Fixed Income,Canada Fund Global Fixed Income,Canada,AEQUITAS NEO EXCHANGE,Canada,F00000YMVH,Exchange-Traded Fund,BBG00FYJ4W02
ZLD,CA05582R1055,05582R105,BMO Low Volatil Intl Eq Hdgd to CAD ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000WULS,Exchange-Traded Fund,BBG00C684WM0
ZLB,CA05573T1021,05573T102,BMO Low Volatility Canadian Equity ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000NAI0,Exchange-Traded Fund,
ZLE,CA05581X1033,05581X103,BMO Low Volatility Em Mkts Eq ETF,Equity,Emerging Markets Equity,Canada Fund Emerging Markets Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000X7JR,Exchange-Traded Fund,BBG00CWV5BN4
ZLI,CA05581C1095,05581C109,BMO Low Volatility International Eq ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000W8WZ,Exchange-Traded Fund,BBG009YVSWJ3
ZLH,CA05581U1093,05581U109,BMO Low Volatility US Eq Hdgd to CAD ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000WULR,Exchange-Traded Fund,BBG00C684TR2
ZLU,CA05577D1033,05577D103,BMO Low Volatility US Equity ETF (CAD),Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGC,Exchange-Traded Fund,BBG004CY3B96
ZLU.U,CA05577D2023,05577D202,BMO Low Volatility US Equity ETF (USD),Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGD,Exchange-Traded Fund,
ZCM,CA05571K1030,05571K103,BMO Mid Corporate Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Corporate Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNY,Exchange-Traded Fund,BBG000Q7MQD9
ZFM,CA05590L1085,05590L108,BMO Mid Federal Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F000002Y31,Exchange-Traded Fund,BBG000JNYVF6
ZMP,CA05576Q1054,05576Q105,BMO Mid Provincial Bond ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGB,Exchange-Traded Fund,BBG004CY1ZG7
ZIC,CA05577M1032,05577M103,BMO Mid-Term US IG Corp Bond ETF (CAD),Fixed Income,Global Fixed Income,Canada Fund Global Corporate Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGJ,Exchange-Traded Fund,
ZIC.U,CA05577M1115,05577M111,BMO Mid-Term US IG Corp Bond ETF (USD),Fixed Income,Global Fixed Income,Canada Fund Global Corporate Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGK,Exchange-Traded Fund,BBG004CY1DY6
ZTM,CA05583N1033,05583N103,BMO Mid-Term US Treasury Bond ETF,Fixed Income,Global Fixed Income,Canada Fund Global Fixed Income,Canada,AEQUITAS NEO EXCHANGE,Canada,F00000YMVE,Exchange-Traded Fund,BBG00FYJ4YF2
ZTM.U,CA05583N2023,05583N202,BMO Mid-Term US Treasury Bond ETF USD,Fixed Income,Global Fixed Income,Canada Fund Global Fixed Income,Canada,AEQUITAS NEO EXCHANGE,Canada,F00000YMVF,Exchange-Traded Fund,BBG00FYJ5010
ZMI,CA05572P1018,05572P101,BMO Monthly Income ETF,Allocation,Moderate Allocation,Canada Fund Canadian Neutral Balanced,Canada,TORONTO STOCK EXCHANGE,Canada,F00000LYRE,Exchange-Traded Fund,
ZGQ,CA05580K1021,05580K102,BMO MSCI All Country World High Qual ETF,Equity,Global Equity,Canada Fund Global Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000UJ9O,Exchange-Traded Fund,BBG007HXG504
ZVC,CA05584R1038,05584R103,BMO MSCI Canada Value ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZLOQ,Exchange-Traded Fund,BBG00HVYN5C3
ZEA,CA05579E1097,05579E109,BMO MSCI EAFE ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000SJAR,Exchange-Traded Fund,BBG005ZVJJS9
ZDM,CA05577N1015,05577N101,BMO MSCI EAFE Hdgd to CAD ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FGH,Exchange-Traded Fund,BBG000PQLXQ0
ZVI,CA09661A1084,09661A108,BMO MSCI EAFE Value ETF,Equity,Global Equity Large Cap,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZLOR,Exchange-Traded Fund,BBG00HVYV7Z5
ZEM,CA05576Y1088,05576Y108,BMO MSCI Emerging Markets ETF,Equity,Emerging Markets Equity,Canada Fund Emerging Markets Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005FGE,Exchange-Traded Fund,
ZEQ,CA05579B1058,05579B105,BMO MSCI Europe Hi Qual Hdgd to CAD ETF,Equity,Europe Equity Large Cap,Canada Fund European Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000SJAU,Exchange-Traded Fund,BBG005ZVJMX6
ZUQ,CA05580L1004,05580L100,BMO MSCI USA High Quality ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000UJ9P,Exchange-Traded Fund,BBG007HXFRQ9
ZVU,CA05584G1072,05584G107,BMO MSCI USA Value ETF,Equity,US Equity Large Cap Value,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZLOS,Exchange-Traded Fund,BBG00HVYVFX9
ZMU,CA05575W1032,05575W103,BMO MT US IG Corp Bd Hdgd to CAD ETF,Fixed Income,Global Fixed Income,Canada Fund Global Corporate Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000PRGH,Exchange-Traded Fund,BBG004CY0XY3
ZQQ,CA05571N1078,05571N107,BMO NASDAQ 100 Equity Hedged to CAD ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000005PNZ,Exchange-Traded Fund,BBG000Q7NCZ5
ZRR,CA05571V1094,05571V109,BMO Real Return Bond ETF,Fixed Income,Inflation Linked,Canada Fund Canadian Inflation-Protected Fixed Inc,Canada,TORONTO STOCK EXCHANGE,Canada,F00000IR68,Exchange-Traded Fund,BBG000QYKVT4
ZSP,CA05575T1003,05575T100,BMO S&P 500 ETF (CAD),Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000P78V,Exchange-Traded Fund,BBG003MVLL19
ZSP.U,CA05575T1185,05575T118,BMO S&P 500 ETF (USD),Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000P78T,Exchange-Traded Fund,BBG003MVLMY1
ZUE,CA05574C1086,05574C108,BMO S&P 500 Hedged to CAD ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000002Y33,Exchange-Traded Fund,BBG000JP0SC8
ZCN,CA05574G1090,05574G109,BMO S&P/TSX Capped Composite ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F000002Y32,Exchange-Traded Fund,BBG000JNZJV4
ZEUS,CA05584H1055,05584H105,BMO Shiller Select US ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZLOT,Exchange-Traded Fund,BBG00HVYVSH9
